,Unnamed: 0,Season,TeamName,RPI
5691,5691,2016,Minnesota,0.5770000000000001
5692,5692,2016,Yale,0.5770000000000001
5693,5693,2016,Oregon,0.575
5694,5694,2016,Georgia St,0.575
5695,5695,2016,Northeastern,0.574
5696,5696,2016,Davidson,0.5710000000000001
5697,5697,2016,Hofstra,0.57
5698,5698,2016,Harvard,0.569
5699,5699,2016,TCU,0.569
5700,5700,2016,Memphis,0.568
5701,5701,2016,St John's,0.5670000000000001
5702,5702,2016,Iowa,0.5670000000000001
5703,5703,2016,Alabama,0.5660000000000001
5704,5704,2016,Furman,0.5660000000000001
5705,5705,2016,Baylor,0.565
5706,5706,2016,Florida,0.565
5707,5707,2016,Utah Valley,0.564
5708,5708,2016,Clemson,0.563
5709,5709,2016,Creighton,0.562
5710,5710,2016,Old Dominion,0.562
5711,5711,2016,UC Irvine,0.561
5712,5712,2016,Vermont,0.561
5713,5713,2016,Mississippi,0.561
5714,5714,2016,BYU,0.56
5715,5715,2016,Tennessee St,0.5589999999999999
5716,5716,2016,Texas,0.5589999999999999
5717,5717,2016,Lipscomb,0.557
5718,5718,2016,Drake,0.557
5719,5719,2016,Wichita St,0.557
5720,5720,2016,Ohio St,0.555
5721,5721,2016,Dayton,0.5529999999999999
5722,5722,2016,Montana,0.551
5723,5723,2016,San Diego,0.551
5724,5724,2016,Xavier,0.551
5725,5725,2016,Ga Southern,0.551
5726,5726,2016,Colorado,0.551
5727,5727,2016,Bowling Green,0.551
5728,5728,2016,St Louis,0.551
5729,5729,2016,WKU,0.55
5730,5730,2016,Kent,0.55
5731,5731,2016,Liberty,0.5489999999999999
5732,5732,2016,San Diego St,0.5479999999999999
5733,5733,2016,Col Charleston,0.547
5734,5734,2016,San Francisco,0.547
5735,5735,2016,Colgate,0.547
5736,5736,2016,Providence,0.547
5737,5737,2016,Bucknell,0.545
5738,5738,2016,Georgetown,0.545
5739,5739,2016,Nebraska,0.545
5740,5740,2016,Southern Miss,0.5429999999999999
5741,5741,2016,N Kentucky,0.542
5742,5742,2016,Penn St,0.542
5743,5743,2016,Butler,0.542
5744,5744,2016,NC State,0.542
5745,5745,2016,Indiana,0.541
5746,5746,2016,South Carolina,0.539
5747,5747,2016,Marshall,0.539
5748,5748,2016,Radford,0.5379999999999999
5749,5749,2016,Arkansas,0.5379999999999999
5750,5750,2016,Fresno St,0.537
5751,5751,2016,Louisiana Tech,0.537
5752,5752,2016,UCLA,0.536
5753,5753,2016,Oregon St,0.536
5754,5754,2016,Tulsa,0.535
5755,5755,2016,Lehigh,0.535
5756,5756,2016,West Virginia,0.534
5757,5757,2016,Penn,0.5329999999999999
5758,5758,2016,Utah,0.532
5759,5759,2016,Stony Brook,0.532
5760,5760,2016,C Michigan,0.532
5761,5761,2016,Rhode Island,0.532
5762,5762,2016,Texas St,0.531
5763,5763,2016,Austin Peay,0.531
5764,5764,2016,Princeton,0.531
5765,5765,2016,Arizona,0.529
5766,5766,2016,Brown,0.529
5767,5767,2016,Oklahoma St,0.529
5768,5768,2016,Loyola MD,0.528
5769,5769,2016,Grand Canyon,0.528
5770,5770,2016,Jacksonville St,0.528
5771,5771,2016,St Bonaventure,0.526
5772,5772,2016,Texas A&M,0.525
5773,5773,2016,Abilene Chr,0.525
5774,5774,2016,NE Omaha,0.525
5775,5775,2016,S Dakota St,0.523
5776,5776,2016,Missouri,0.523
5777,5777,2016,Miami FL,0.522
5778,5778,2016,Loyola-Chicago,0.522
5779,5779,2016,S Illinois,0.52
5780,5780,2016,Gardner Webb,0.518
5781,5781,2016,NJIT,0.517
5782,5782,2016,South Florida,0.516
5783,5783,2016,E Michigan,0.515
5784,5784,2016,Connecticut,0.515
5785,5785,2016,SMU,0.514
5786,5786,2016,UT San Antonio,0.514
5787,5787,2016,Prairie View,0.513
5788,5788,2016,TX-Pan Am,0.513
5789,5789,2016,Stanford,0.512
5790,5790,2016,Sam Houston St,0.512
5791,5791,2016,Rutgers,0.512
5792,5792,2016,Lafayette,0.512
5793,5793,2016,UAB,0.511
5794,5794,2016,Wright St,0.511
5795,5795,2016,Northern Iowa,0.511
5796,5796,2016,Ohio,0.511
5797,5797,2016,Miami OH,0.509
5798,5798,2016,UT Arlington,0.509
5799,5799,2016,George Mason,0.508
5800,5800,2016,Akron,0.507
5801,5801,2016,Georgia Tech,0.506
5802,5802,2016,USC,0.505
5803,5803,2016,N Colorado,0.505
5804,5804,2016,Santa Barbara,0.504
5805,5805,2016,Bradley,0.504
5806,5806,2016,North Texas,0.503
5807,5807,2016,Cornell,0.503
5808,5808,2016,Florida Intl,0.503
5809,5809,2016,Winthrop,0.501
5810,5810,2016,N Illinois,0.501
5811,5811,2016,Hartford,0.5
5812,5812,2016,Boston College,0.5
5813,5813,2016,Duquesne,0.499
5814,5814,2016,DePaul,0.499
5815,5815,2016,Holy Cross,0.498
5816,5816,2016,North Florida,0.49700000000000005
5817,5817,2016,UNLV,0.49700000000000005
5818,5818,2016,Notre Dame,0.496
5819,5819,2016,ULM,0.496
5820,5820,2016,N Dakota St,0.495
5821,5821,2016,St Joseph's PA,0.495
5822,5822,2016,CS Fullerton,0.495
5823,5823,2016,Ball St,0.495
5824,5824,2016,Illinois,0.495
5825,5825,2016,Illinois St,0.495
5826,5826,2016,Pepperdine,0.495
5827,5827,2016,Wake Forest,0.494
5828,5828,2016,Campbell,0.494
5829,5829,2016,WI Green Bay,0.493
5830,5830,2016,St Francis PA,0.493
5831,5831,2016,Pittsburgh,0.493
5832,5832,2016,Missouri St,0.49200000000000005
5833,5833,2016,Pacific,0.491
5834,5834,2016,William & Mary,0.491
5835,5835,2016,FL Atlantic,0.491
5836,5836,2016,Indiana St,0.49
5837,5837,2016,Santa Clara,0.49
5838,5838,2016,UMBC,0.49
5839,5839,2016,Georgia,0.49
5840,5840,2016,Rider,0.488
5841,5841,2016,E Washington,0.48700000000000004
5842,5842,2016,TX Southern,0.48700000000000004
5843,5843,2016,F Dickinson,0.486
5844,5844,2016,CS Bakersfield,0.486
5845,5845,2016,Northwestern,0.485
5846,5846,2016,Iona,0.485
5847,5847,2016,Samford,0.485
5848,5848,2016,New Mexico,0.485
5849,5849,2016,Delaware,0.484
5850,5850,2016,Cal Baptist,0.484
5851,5851,2016,Seattle,0.484
5852,5852,2016,Weber St,0.48200000000000004
5853,5853,2016,Lamar,0.48200000000000004
5854,5854,2016,Coastal Car,0.48200000000000004
5855,5855,2016,Canisius,0.48100000000000004
5856,5856,2016,Norfolk St,0.479
5857,5857,2016,Siena,0.479
5858,5858,2016,Long Beach St,0.479
5859,5859,2016,New Orleans,0.475
5860,5860,2016,Navy,0.474
5861,5861,2016,Oakland,0.47200000000000003
5862,5862,2016,FL Gulf Coast,0.47200000000000003
5863,5863,2016,Boise St,0.469
5864,5864,2016,NC A&T,0.46799999999999997
5865,5865,2016,IPFW,0.46799999999999997
5866,5866,2016,Hawaii,0.46799999999999997
5867,5867,2016,IL Chicago,0.46799999999999997
5868,5868,2016,Monmouth NJ,0.467
5869,5869,2016,SE Louisiana,0.467
5870,5870,2016,Presbyterian,0.467
5871,5871,2016,Morehead St,0.467
5872,5872,2016,Vanderbilt,0.466
5873,5873,2016,Boston Univ,0.466
5874,5874,2016,High Point,0.466
5875,5875,2016,Air Force,0.466
5876,5876,2016,Robert Morris,0.465
5877,5877,2016,Valparaiso,0.46399999999999997
5878,5878,2016,Southern Utah,0.46399999999999997
5879,5879,2016,Colorado St,0.46399999999999997
5880,5880,2016,E Kentucky,0.46299999999999997
5881,5881,2016,St Francis NY,0.462
5882,5882,2016,Arkansas St,0.461
5883,5883,2016,Rice,0.461
5884,5884,2016,Drexel,0.46
5885,5885,2016,Hampton,0.46
5886,5886,2016,Charleston So,0.46
5887,5887,2016,Detroit,0.46
5888,5888,2016,Quinnipiac,0.45899999999999996
5889,5889,2016,Montana St,0.45899999999999996
5890,5890,2016,Citadel,0.45799999999999996
5891,5891,2016,American Univ,0.45799999999999996
5892,5892,2016,Army,0.45799999999999996
5893,5893,2016,IUPUI,0.45799999999999996
5894,5894,2016,MTSU,0.45799999999999996
5895,5895,2016,Richmond,0.457
5896,5896,2016,Missouri KC,0.457
5897,5897,2016,Brooklyn,0.457
5898,5898,2016,Troy,0.456
5899,5899,2016,MA Lowell,0.455
5900,5900,2016,Mercer,0.455
5901,5901,2016,Sacred Heart,0.455
5902,5902,2016,Chattanooga,0.45399999999999996
5903,5903,2016,South Alabama,0.45399999999999996
5904,5904,2016,California,0.452
5905,5905,2016,Portland St,0.452
5906,5906,2016,James Madison,0.452
5907,5907,2016,Columbia,0.452
5908,5908,2016,CS Sacramento,0.451
5909,5909,2016,Washington St,0.451
5910,5910,2016,UNC Wilmington,0.45
5911,5911,2016,G Washington,0.449
5912,5912,2016,Dartmouth,0.44799999999999995
5913,5913,2016,La Salle,0.44799999999999995
5914,5914,2016,Wagner,0.44799999999999995
5915,5915,2016,Massachusetts,0.445
5916,5916,2016,South Dakota,0.445
5917,5917,2016,E Illinois,0.444
5918,5918,2016,East Carolina,0.444
5919,5919,2016,Evansville,0.444
5920,5920,2016,Lafayette,0.444
5921,5921,2016,Appalachian St,0.44299999999999995
5922,5922,2016,Idaho St,0.442
5923,5923,2016,Elon,0.441
5924,5924,2016,Loyola MD,0.441
5925,5925,2016,NC Central,0.441
5926,5926,2016,Grambling,0.439
5927,5927,2016,TAM C. Christi,0.439
5928,5928,2016,CS Northridge,0.43799999999999994
5929,5929,2016,Cent Arkansas,0.436
5930,5930,2016,VMI,0.436
5931,5931,2016,North Alabama,0.436
5932,5932,2016,Ark Little Rock,0.436
5933,5933,2016,W Michigan,0.435
5934,5934,2016,Marist,0.435
5935,5935,2016,Central Conn,0.434
5936,5936,2016,UC Davis,0.434
5937,5937,2016,Albany NY,0.434
5938,5938,2016,Ark Pine Bluff,0.43200000000000005
5939,5939,2016,W Carolina,0.431
5940,5940,2016,TN Martin,0.43
5941,5941,2016,Florida A&M,0.43
5942,5942,2016,SF Austin,0.43
5943,5943,2016,Youngstown St,0.429
5944,5944,2016,Mt St Mary's,0.429
5945,5945,2016,Towson,0.429
5946,5946,2016,North Dakota,0.429
5947,5947,2016,Tulane,0.429
5948,5948,2016,Northern Arizona,0.429
5949,5949,2016,Howard,0.42700000000000005
5950,5950,2016,Oral Roberts,0.42700000000000005
5951,5951,2016,Houston Bap,0.42700000000000005
5952,5952,2016,Charlotte,0.426
5953,5953,2016,SE Missouri St,0.424
5954,5954,2016,Jacksonville,0.423
5955,5955,2016,Alabama St,0.42200000000000004
5956,5956,2016,Niagara,0.42200000000000004
5957,5957,2016,Binghamton,0.42200000000000004
5958,5958,2016,Tennessee St,0.42100000000000004
5959,5959,2016,Fordham,0.42100000000000004
5960,5960,2016,Nicholls St,0.42100000000000004
5961,5961,2016,Cleveland St,0.42
5962,5962,2016,Longwood,0.419
5963,5963,2016,Manhattan,0.419
5964,5964,2016,Tennessee Tech,0.414
5965,5965,2016,Bryant,0.413
5966,5966,2016,WI Milwaukee,0.41200000000000003
5967,5967,2016,Denver,0.41100000000000003
5968,5968,2016,St Peter's,0.41
5969,5969,2016,Jackson St,0.41
5970,5970,2016,Portland,0.408
5971,5971,2016,Bethune-Cookman,0.408
5972,5972,2016,Edwardsville,0.406
5973,5973,2016,UC Riverside,0.406
5974,5974,2016,Coppin St,0.406
5975,5975,2016,Wyoming,0.40399999999999997
5976,5976,2016,Fairfield,0.40299999999999997
5977,5977,2016,UTEP,0.4
5978,5978,2016,Northwestern LA,0.4
5979,5979,2016,Savannah St,0.4
5980,5980,2016,McNeese St,0.39799999999999996
5981,5981,2016,Kennesaw,0.39399999999999996
5982,5982,2016,W Illinois,0.392
5983,5983,2016,Maine,0.389
5984,5984,2016,Chicago St,0.386
5985,5985,2016,San Jose St,0.38
5986,5986,2016,Cal Poly SLO,0.374
5987,5987,2016,Stetson,0.373
5988,5988,2016,S Carolina St,0.373
5989,5989,2016,Morgan St,0.371
5990,5990,2016,Southern Univ,0.371
5991,5991,2016,Idaho,0.369
5992,5992,2016,Incarnate Word,0.369
5993,5993,2016,UNC Asheville,0.366
5994,5994,2016,Alcorn St,0.365
5995,5995,2016,MD E Shore,0.364
5996,5996,2016,New Hampshire,0.36
5997,5997,2016,MS Valley St,0.35600000000000004
5998,5998,2016,Delaware St,0.349
5999,5999,2016,SC Upstate,0.34700000000000003
6000,6000,2016,Alabama A&M,0.345
6001,6001,2017,Duke,0.67
6002,6002,2017,Kansas,0.657
6003,6003,2017,Virginia,0.655
6004,6004,2017,North Carolina,0.653
6005,6005,2017,Houston,0.648
6006,6006,2017,Michigan St,0.647
6007,6007,2017,Tennessee,0.645
6008,6008,2017,Gonzaga,0.644
6009,6009,2017,Kentucky,0.643
6010,6010,2017,Buffalo,0.6409999999999999
6011,6011,2017,Michigan,0.635
6012,6012,2017,Florida St,0.634
6013,6013,2017,Cincinnati,0.628
6014,6014,2017,LSU,0.626
6015,6015,2017,Purdue,0.62
6016,6016,2017,Villanova,0.62
6017,6017,2017,Kansas St,0.62
6018,6018,2017,Auburn,0.619
6019,6019,2017,Texas Tech,0.619
6020,6020,2017,Nevada,0.615
6021,6021,2017,Wofford,0.613
6022,6022,2017,Washington,0.609
6023,6023,2017,VA Commonwealth,0.609
6024,6024,2017,Mississippi St,0.608
6025,6025,2017,UCF,0.605
6026,6026,2017,Wisconsin,0.605
6027,6027,2017,Virginia Tech,0.605
6028,6028,2017,Utah St,0.604
6029,6029,2017,Maryland,0.602
6030,6030,2017,UNC Greensboro,0.6
6031,6031,2017,Iowa St,0.6
6032,6032,2017,Marquette,0.599
6033,6033,2017,Louisville,0.593
6034,6034,2017,Temple,0.588
6035,6035,2017,St Mary's CA,0.5870000000000001
6036,6036,2017,Murray St,0.5820000000000001
6037,6037,2017,Syracuse,0.581
6038,6038,2017,New Mexico St,0.581
6039,6039,2017,Oklahoma,0.58
6040,6040,2017,Seton Hall,0.58
6041,6041,2017,Toledo,0.579
6042,6042,2017,Belmont,0.579
6043,6043,2017,Arizona St,0.578
6044,6044,2017,Minnesota,0.5770000000000001
6045,6045,2017,Yale,0.5770000000000001
6046,6046,2017,Oregon,0.575
6047,6047,2017,Georgia St,0.575
6048,6048,2017,Northeastern,0.574
6049,6049,2017,Davidson,0.5710000000000001
6050,6050,2017,Hofstra,0.57
6051,6051,2017,Harvard,0.569
6052,6052,2017,TCU,0.569
6053,6053,2017,Memphis,0.568
6054,6054,2017,St John's,0.5670000000000001
6055,6055,2017,Iowa,0.5670000000000001
6056,6056,2017,Alabama,0.5660000000000001
6057,6057,2017,Furman,0.5660000000000001
6058,6058,2017,Baylor,0.565
6059,6059,2017,Florida,0.565
6060,6060,2017,Utah Valley,0.564
6061,6061,2017,Clemson,0.563
6062,6062,2017,Creighton,0.562
6063,6063,2017,Old Dominion,0.562
6064,6064,2017,UC Irvine,0.561
6065,6065,2017,Vermont,0.561
6066,6066,2017,Mississippi,0.561
6067,6067,2017,BYU,0.56
6068,6068,2017,Tennessee St,0.5589999999999999
6069,6069,2017,Texas,0.5589999999999999
6070,6070,2017,Lipscomb,0.557
6071,6071,2017,Drake,0.557
6072,6072,2017,Wichita St,0.557
6073,6073,2017,Ohio St,0.555
6074,6074,2017,Dayton,0.5529999999999999
6075,6075,2017,Montana,0.551
6076,6076,2017,San Diego,0.551
6077,6077,2017,Xavier,0.551
6078,6078,2017,Ga Southern,0.551
6079,6079,2017,Colorado,0.551
6080,6080,2017,Bowling Green,0.551
6081,6081,2017,St Louis,0.551
6082,6082,2017,WKU,0.55
6083,6083,2017,Kent,0.55
6084,6084,2017,Liberty,0.5489999999999999
6085,6085,2017,San Diego St,0.5479999999999999
6086,6086,2017,Col Charleston,0.547
6087,6087,2017,San Francisco,0.547
6088,6088,2017,Colgate,0.547
6089,6089,2017,Providence,0.547
6090,6090,2017,Bucknell,0.545
6091,6091,2017,Georgetown,0.545
6092,6092,2017,Nebraska,0.545
6093,6093,2017,Southern Miss,0.5429999999999999
6094,6094,2017,N Kentucky,0.542
6095,6095,2017,Penn St,0.542
6096,6096,2017,Butler,0.542
6097,6097,2017,NC State,0.542
6098,6098,2017,Indiana,0.541
6099,6099,2017,South Carolina,0.539
6100,6100,2017,Marshall,0.539
6101,6101,2017,Radford,0.5379999999999999
6102,6102,2017,Arkansas,0.5379999999999999
6103,6103,2017,Fresno St,0.537
6104,6104,2017,Louisiana Tech,0.537
6105,6105,2017,UCLA,0.536
6106,6106,2017,Oregon St,0.536
6107,6107,2017,Tulsa,0.535
6108,6108,2017,Lehigh,0.535
6109,6109,2017,West Virginia,0.534
6110,6110,2017,Penn,0.5329999999999999
6111,6111,2017,Utah,0.532
6112,6112,2017,Stony Brook,0.532
6113,6113,2017,C Michigan,0.532
6114,6114,2017,Rhode Island,0.532
6115,6115,2017,Texas St,0.531
6116,6116,2017,Austin Peay,0.531
6117,6117,2017,Princeton,0.531
6118,6118,2017,Arizona,0.529
6119,6119,2017,Brown,0.529
6120,6120,2017,Oklahoma St,0.529
6121,6121,2017,Loyola MD,0.528
6122,6122,2017,Grand Canyon,0.528
6123,6123,2017,Jacksonville St,0.528
6124,6124,2017,St Bonaventure,0.526
6125,6125,2017,Texas A&M,0.525
6126,6126,2017,Abilene Chr,0.525
6127,6127,2017,NE Omaha,0.525
6128,6128,2017,S Dakota St,0.523
6129,6129,2017,Missouri,0.523
6130,6130,2017,Miami FL,0.522
6131,6131,2017,Loyola-Chicago,0.522
6132,6132,2017,S Illinois,0.52
6133,6133,2017,Gardner Webb,0.518
6134,6134,2017,NJIT,0.517
6135,6135,2017,South Florida,0.516
6136,6136,2017,E Michigan,0.515
6137,6137,2017,Connecticut,0.515
6138,6138,2017,SMU,0.514
6139,6139,2017,UT San Antonio,0.514
6140,6140,2017,Prairie View,0.513
6141,6141,2017,TX-Pan Am,0.513
6142,6142,2017,Stanford,0.512
6143,6143,2017,Sam Houston St,0.512
6144,6144,2017,Rutgers,0.512
6145,6145,2017,Lafayette,0.512
6146,6146,2017,UAB,0.511
6147,6147,2017,Wright St,0.511
6148,6148,2017,Northern Iowa,0.511
6149,6149,2017,Ohio,0.511
6150,6150,2017,Miami OH,0.509
6151,6151,2017,UT Arlington,0.509
6152,6152,2017,George Mason,0.508
6153,6153,2017,Akron,0.507
6154,6154,2017,Georgia Tech,0.506
6155,6155,2017,USC,0.505
6156,6156,2017,N Colorado,0.505
6157,6157,2017,Santa Barbara,0.504
6158,6158,2017,Bradley,0.504
6159,6159,2017,North Texas,0.503
6160,6160,2017,Cornell,0.503
6161,6161,2017,Florida Intl,0.503
6162,6162,2017,Winthrop,0.501
6163,6163,2017,N Illinois,0.501
6164,6164,2017,Hartford,0.5
6165,6165,2017,Boston College,0.5
6166,6166,2017,Duquesne,0.499
6167,6167,2017,DePaul,0.499
6168,6168,2017,Holy Cross,0.498
6169,6169,2017,North Florida,0.49700000000000005
6170,6170,2017,UNLV,0.49700000000000005
6171,6171,2017,Notre Dame,0.496
6172,6172,2017,ULM,0.496
6173,6173,2017,N Dakota St,0.495
6174,6174,2017,St Joseph's PA,0.495
6175,6175,2017,CS Fullerton,0.495
6176,6176,2017,Ball St,0.495
6177,6177,2017,Illinois,0.495
6178,6178,2017,Illinois St,0.495
6179,6179,2017,Pepperdine,0.495
6180,6180,2017,Wake Forest,0.494
6181,6181,2017,Campbell,0.494
6182,6182,2017,WI Green Bay,0.493
6183,6183,2017,St Francis PA,0.493
6184,6184,2017,Pittsburgh,0.493
6185,6185,2017,Missouri St,0.49200000000000005
6186,6186,2017,Pacific,0.491
6187,6187,2017,William & Mary,0.491
6188,6188,2017,FL Atlantic,0.491
6189,6189,2017,Indiana St,0.49
6190,6190,2017,Santa Clara,0.49
6191,6191,2017,UMBC,0.49
6192,6192,2017,Georgia,0.49
6193,6193,2017,Rider,0.488
6194,6194,2017,E Washington,0.48700000000000004
6195,6195,2017,TX Southern,0.48700000000000004
6196,6196,2017,F Dickinson,0.486
6197,6197,2017,CS Bakersfield,0.486
6198,6198,2017,Northwestern,0.485
6199,6199,2017,Iona,0.485
6200,6200,2017,Samford,0.485
6201,6201,2017,New Mexico,0.485
6202,6202,2017,Delaware,0.484
6203,6203,2017,Cal Baptist,0.484
6204,6204,2017,Seattle,0.484
6205,6205,2017,Weber St,0.48200000000000004
6206,6206,2017,Lamar,0.48200000000000004
6207,6207,2017,Coastal Car,0.48200000000000004
6208,6208,2017,Canisius,0.48100000000000004
6209,6209,2017,Norfolk St,0.479
6210,6210,2017,Siena,0.479
6211,6211,2017,Long Beach St,0.479
6212,6212,2017,New Orleans,0.475
6213,6213,2017,Navy,0.474
6214,6214,2017,Oakland,0.47200000000000003
6215,6215,2017,FL Gulf Coast,0.47200000000000003
6216,6216,2017,Boise St,0.469
6217,6217,2017,NC A&T,0.46799999999999997
6218,6218,2017,IPFW,0.46799999999999997
6219,6219,2017,Hawaii,0.46799999999999997
6220,6220,2017,IL Chicago,0.46799999999999997
6221,6221,2017,Monmouth NJ,0.467
6222,6222,2017,SE Louisiana,0.467
6223,6223,2017,Presbyterian,0.467
6224,6224,2017,Morehead St,0.467
6225,6225,2017,Vanderbilt,0.466
6226,6226,2017,Boston Univ,0.466
6227,6227,2017,High Point,0.466
6228,6228,2017,Air Force,0.466
6229,6229,2017,Robert Morris,0.465
6230,6230,2017,Valparaiso,0.46399999999999997
6231,6231,2017,Southern Utah,0.46399999999999997
6232,6232,2017,Colorado St,0.46399999999999997
6233,6233,2017,E Kentucky,0.46299999999999997
6234,6234,2017,St Francis NY,0.462
6235,6235,2017,Arkansas St,0.461
6236,6236,2017,Rice,0.461
6237,6237,2017,Drexel,0.46
6238,6238,2017,Hampton,0.46
6239,6239,2017,Charleston So,0.46
6240,6240,2017,Detroit,0.46
6241,6241,2017,Quinnipiac,0.45899999999999996
6242,6242,2017,Montana St,0.45899999999999996
6243,6243,2017,Citadel,0.45799999999999996
6244,6244,2017,American Univ,0.45799999999999996
6245,6245,2017,Army,0.45799999999999996
6246,6246,2017,IUPUI,0.45799999999999996
6247,6247,2017,MTSU,0.45799999999999996
6248,6248,2017,Richmond,0.457
6249,6249,2017,Missouri KC,0.457
6250,6250,2017,Brooklyn,0.457
6251,6251,2017,Troy,0.456
6252,6252,2017,MA Lowell,0.455
6253,6253,2017,Mercer,0.455
6254,6254,2017,Sacred Heart,0.455
6255,6255,2017,Chattanooga,0.45399999999999996
6256,6256,2017,South Alabama,0.45399999999999996
6257,6257,2017,California,0.452
6258,6258,2017,Portland St,0.452
6259,6259,2017,James Madison,0.452
6260,6260,2017,Columbia,0.452
6261,6261,2017,CS Sacramento,0.451
6262,6262,2017,Washington St,0.451
6263,6263,2017,UNC Wilmington,0.45
6264,6264,2017,G Washington,0.449
6265,6265,2017,Dartmouth,0.44799999999999995
6266,6266,2017,La Salle,0.44799999999999995
6267,6267,2017,Wagner,0.44799999999999995
6268,6268,2017,Massachusetts,0.445
6269,6269,2017,South Dakota,0.445
6270,6270,2017,E Illinois,0.444
6271,6271,2017,East Carolina,0.444
6272,6272,2017,Evansville,0.444
6273,6273,2017,Lafayette,0.444
6274,6274,2017,Appalachian St,0.44299999999999995
6275,6275,2017,Idaho St,0.442
6276,6276,2017,Elon,0.441
6277,6277,2017,Loyola MD,0.441
6278,6278,2017,NC Central,0.441
6279,6279,2017,Grambling,0.439
6280,6280,2017,TAM C. Christi,0.439
6281,6281,2017,CS Northridge,0.43799999999999994
6282,6282,2017,Cent Arkansas,0.436
6283,6283,2017,VMI,0.436
6284,6284,2017,North Alabama,0.436
6285,6285,2017,Ark Little Rock,0.436
6286,6286,2017,W Michigan,0.435
6287,6287,2017,Marist,0.435
6288,6288,2017,Central Conn,0.434
6289,6289,2017,UC Davis,0.434
6290,6290,2017,Albany NY,0.434
6291,6291,2017,Ark Pine Bluff,0.43200000000000005
6292,6292,2017,W Carolina,0.431
6293,6293,2017,TN Martin,0.43
6294,6294,2017,Florida A&M,0.43
6295,6295,2017,SF Austin,0.43
6296,6296,2017,Youngstown St,0.429
6297,6297,2017,Mt St Mary's,0.429
6298,6298,2017,Towson,0.429
6299,6299,2017,North Dakota,0.429
6300,6300,2017,Tulane,0.429
6301,6301,2017,Northern Arizona,0.429
6302,6302,2017,Howard,0.42700000000000005
6303,6303,2017,Oral Roberts,0.42700000000000005
6304,6304,2017,Houston Bap,0.42700000000000005
6305,6305,2017,Charlotte,0.426
6306,6306,2017,SE Missouri St,0.424
6307,6307,2017,Jacksonville,0.423
6308,6308,2017,Alabama St,0.42200000000000004
6309,6309,2017,Niagara,0.42200000000000004
6310,6310,2017,Binghamton,0.42200000000000004
6311,6311,2017,Tennessee St,0.42100000000000004
6312,6312,2017,Fordham,0.42100000000000004
6313,6313,2017,Nicholls St,0.42100000000000004
6314,6314,2017,Cleveland St,0.42
6315,6315,2017,Longwood,0.419
6316,6316,2017,Manhattan,0.419
6317,6317,2017,Tennessee Tech,0.414
6318,6318,2017,Bryant,0.413
6319,6319,2017,WI Milwaukee,0.41200000000000003
6320,6320,2017,Denver,0.41100000000000003
6321,6321,2017,St Peter's,0.41
6322,6322,2017,Jackson St,0.41
6323,6323,2017,Portland,0.408
6324,6324,2017,Bethune-Cookman,0.408
6325,6325,2017,Edwardsville,0.406
6326,6326,2017,UC Riverside,0.406
6327,6327,2017,Coppin St,0.406
6328,6328,2017,Wyoming,0.40399999999999997
6329,6329,2017,Fairfield,0.40299999999999997
6330,6330,2017,UTEP,0.4
6331,6331,2017,Northwestern LA,0.4
6332,6332,2017,Savannah St,0.4
6333,6333,2017,McNeese St,0.39799999999999996
6334,6334,2017,Kennesaw,0.39399999999999996
6335,6335,2017,W Illinois,0.392
6336,6336,2017,Maine,0.389
6337,6337,2017,Chicago St,0.386
6338,6338,2017,San Jose St,0.38
6339,6339,2017,Cal Poly SLO,0.374
6340,6340,2017,Stetson,0.373
6341,6341,2017,S Carolina St,0.373
6342,6342,2017,Morgan St,0.371
6343,6343,2017,Southern Univ,0.371
6344,6344,2017,Idaho,0.369
6345,6345,2017,Incarnate Word,0.369
6346,6346,2017,UNC Asheville,0.366
6347,6347,2017,Alcorn St,0.365
6348,6348,2017,MD E Shore,0.364
6349,6349,2017,New Hampshire,0.36
6350,6350,2017,MS Valley St,0.35600000000000004
6351,6351,2017,Delaware St,0.349
6352,6352,2017,SC Upstate,0.34700000000000003
6353,6353,2017,Alabama A&M,0.345
6354,6354,2018,Duke,0.67
6355,6355,2018,Kansas,0.657
6356,6356,2018,Virginia,0.655
6357,6357,2018,North Carolina,0.653
6358,6358,2018,Houston,0.648
6359,6359,2018,Michigan St,0.647
6360,6360,2018,Tennessee,0.645
6361,6361,2018,Gonzaga,0.644
6362,6362,2018,Kentucky,0.643
6363,6363,2018,Buffalo,0.6409999999999999
6364,6364,2018,Michigan,0.635
6365,6365,2018,Florida St,0.634
6366,6366,2018,Cincinnati,0.628
6367,6367,2018,LSU,0.626
6368,6368,2018,Purdue,0.62
6369,6369,2018,Villanova,0.62
6370,6370,2018,Kansas St,0.62
6371,6371,2018,Auburn,0.619
6372,6372,2018,Texas Tech,0.619
6373,6373,2018,Nevada,0.615
6374,6374,2018,Wofford,0.613
6375,6375,2018,Washington,0.609
6376,6376,2018,VA Commonwealth,0.609
6377,6377,2018,Mississippi St,0.608
6378,6378,2018,UCF,0.605
6379,6379,2018,Wisconsin,0.605
6380,6380,2018,Virginia Tech,0.605
6381,6381,2018,Utah St,0.604
6382,6382,2018,Maryland,0.602
6383,6383,2018,UNC Greensboro,0.6
6384,6384,2018,Iowa St,0.6
6385,6385,2018,Marquette,0.599
6386,6386,2018,Louisville,0.593
6387,6387,2018,Temple,0.588
6388,6388,2018,St Mary's CA,0.5870000000000001
